date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:52:02	3069/3069	---M--	200	added ('OK')	image/gif	etag:%22e3055-bfd-4743547f26800%22	http://cse.csusb.edu/dick/cs375/abcUseCase.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/abcUseCase.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:02	9190/9190	---M--	200	added ('OK')	text/html	etag:%22e3317-23e6-4b6424248b2c0%22	http://cse.csusb.edu/dick/cs375/supplement.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/supplement.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:03	49699/49699	---M--	200	added ('OK')	text/html	etag:%22e30a8-c223-4b642422a2e40%22	http://cse.csusb.edu/dick/cs375/05q.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/05q.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:04	7612/7612	---M--	200	added ('OK')	text/html	etag:%22e3220-1dbc-4b642422a2e40%22	http://cse.csusb.edu/dick/cs375/05r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/05r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:05	11306/11306	---M--	200	added ('OK')	text/html	etag:%22e3298-2c2a-4b6424248b2c0%22	http://cse.csusb.edu/dick/cs375/example2010.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/example2010.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:05	9007/9007	---M--	200	added ('OK')	text/html	etag:%22e30be-232f-4d3fc58b02200%22	http://cse.csusb.edu/dick/cs375/05x.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/05x.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:06	9294/9294	---M--	200	added ('OK')	text/html	etag:%22e320d-244e-4b6424248b2c0%22	http://cse.csusb.edu/dick/cs375/w2.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/w2.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:06	17557/17557	---M--	200	added ('OK')	text/html	etag:%22e306d-4495-4b760aca3c500%22	http://cse.csusb.edu/dick/cs375/06.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/06.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:07	8031/8031	---M--	200	added ('OK')	text/html	etag:%22e3218-1f5f-4b642422a2e40%22	http://cse.csusb.edu/dick/cs375/06r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/06r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:07	6733/6733	---M--	200	added ('OK')	text/plain	etag:%22e2fd9-1a4d-4d09ae5d00980%22	http://cse.csusb.edu/dick/cs375/syllabus.txt	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/syllabus.txt	(from http://cse.csusb.edu/dick/cs375/)
08:52:08	12438/12438	---M--	200	added ('OK')	text/html	etag:%22e306b-3096-4d0a99d2f0f00%22	http://cse.csusb.edu/dick/cs375/objectives.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/objectives.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:08	10612/10612	---M--	200	added ('OK')	text/html	etag:%22e30ae-2974-4b6424248b2c0%22	http://cse.csusb.edu/dick/cs375/projects.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/projects.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:08	2604/2604	---M--	200	added ('OK')	text/plain	etag:%22e3197-a2c-4d08739385c80%22	http://cse.csusb.edu/dick/cs375/schedule.txt	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/schedule.txt	(from http://cse.csusb.edu/dick/cs375/)
08:52:09	15109/15109	---M--	200	added ('OK')	text/html	etag:%22e3239-3b05-4cfaa94e0e800%22	http://cse.csusb.edu/dick/cs375/01.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/01.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:09	32622/32622	---M--	200	added ('OK')	text/html	etag:%22e32e0-7f6e-4b6fad2f20c00%22	http://cse.csusb.edu/dick/cs375/02.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/02.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:10	7743/7743	---M--	200	added ('OK')	text/html	etag:%22e309d-1e3f-4b642422a2e40%22	http://cse.csusb.edu/dick/cs375/02r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/02r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:10	8674/8674	---M--	200	added ('OK')	text/html	etag:%22e31d5-21e2-4b6424248b2c0%22	http://cse.csusb.edu/dick/cs375/w0.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/w0.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:11	39812/39812	---M--	200	added ('OK')	text/html	etag:%22e2ef2-9b84-4d35c2353f780%22	http://cse.csusb.edu/dick/cs375/03.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/03.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:12	7536/7536	---M--	200	added ('OK')	text/html	etag:%22e32b4-1d70-4b642422a2e40%22	http://cse.csusb.edu/dick/cs375/03r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/03r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:13	30241/30241	---M--	200	added ('OK')	text/html	etag:%22e3009-7621-4b7609138ba00%22	http://cse.csusb.edu/dick/cs375/04.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/04.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:14	7492/7492	---M--	200	added ('OK')	text/html	etag:%22e316d-1d44-4b642422a2e40%22	http://cse.csusb.edu/dick/cs375/04r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/04r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:14	15943/15943	---M--	200	added ('OK')	text/html	etag:%22e318e-3e47-4b642422a2e40%22	http://cse.csusb.edu/dick/cs375/07.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/07.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:15	8327/8327	---M--	200	added ('OK')	text/html	etag:%22e318b-2087-4b642422a2e40%22	http://cse.csusb.edu/dick/cs375/07r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/07r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:16	22780/22780	---M--	200	added ('OK')	text/html	etag:%22e2ef5-58fc-4b642422a2e40%22	http://cse.csusb.edu/dick/cs375/08.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/08.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:16	8398/8398	---M--	200	added ('OK')	text/html	etag:%22e2f2a-20ce-4b64242397080%22	http://cse.csusb.edu/dick/cs375/08r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/08r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:17	9703/9703	---M--	200	added ('OK')	text/html	etag:%22e3229-25e7-4b6424248b2c0%22	http://cse.csusb.edu/dick/cs375/w3.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/w3.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:17	22020/22020	---M--	200	added ('OK')	text/html	etag:%22e309c-5604-4d53da3e11080%22	http://cse.csusb.edu/dick/cs375/10.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/10.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:18	9091/9091	---M--	200	added ('OK')	text/html	etag:%22e3248-2383-4b64242397080%22	http://cse.csusb.edu/dick/cs375/10r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/10r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:19	20474/20474	---M--	200	added ('OK')	text/html	etag:%22e3241-4ffa-4d4eb3a199200%22	http://cse.csusb.edu/dick/cs375/11.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/11.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:19	10268/10268	---M--	200	added ('OK')	text/html	etag:%22e2f6c-281c-4b64242397080%22	http://cse.csusb.edu/dick/cs375/11r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/11r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:20	7882/7882	---M--	200	added ('OK')	text/html	etag:%22e31f3-1eca-4b64242397080%22	http://cse.csusb.edu/dick/cs375/12r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/12r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:20	8797/8797	---M--	200	added ('OK')	text/html	etag:%22e2f87-225d-4b64242397080%22	http://cse.csusb.edu/dick/cs375/18r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/18r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:21	18882/18882	---M--	200	added ('OK')	text/html	etag:%22e32d7-49c2-4b64242397080%22	http://cse.csusb.edu/dick/cs375/19.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/19.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:25	9459/9459	---M--	200	added ('OK')	text/html	etag:%22e3306-24f3-4b64242397080%22	http://cse.csusb.edu/dick/cs375/19r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/19r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:25	9550/9550	---M--	200	added ('OK')	text/html	etag:%22e324d-254e-4b64242397080%22	http://cse.csusb.edu/dick/cs375/20.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/20.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:25	7225/7225	---M--	200	added ('OK')	text/html	etag:%22e2f76-1c39-4b6424248b2c0%22	http://cse.csusb.edu/dick/cs375/20r.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/20r.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:26	10827/10827	---M--	200	added ('OK')	text/html	etag:%22e3223-2a4b-4b6424248b2c0%22	http://cse.csusb.edu/dick/cs375/w9.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/w9.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:27	67/67	---M--	200	added ('OK')	image/gif	etag:%22e40e2-43-3d0d5beedd100%22	http://www.csci.csusb.edu/dick/skip.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/skip.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:28	300/300	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202013%2015:48:05%20GMT	http://cse.csusb.edu/dick/cs375/uml.logo.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/uml.logo.86.delayed	(from http://cse.csusb.edu/dick/cs375/)
08:52:29	963/963	---M--	200	added ('OK')	image/gif	etag:%22102381-3c3-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/uml.shape.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.shape.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:29	305/305	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202013%2015:48:05%20GMT	http://www.csci.csusb.edu/dick/cs202/uml.find.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.find.88.delayed	(from http://cse.csusb.edu/dick/cs375/)
08:52:30	1466/1466	---M--	200	added ('OK')	image/gif	etag:%2210258b-5ba-38e4512a7b3c0%22	http://www.csci.csusb.edu/dick/cs202/uml.usecases.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.usecases.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:30	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202013%2015:48:07%20GMT	http://www.csci.csusb.edu/dick/cs202/uml.coll0.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.coll0.8a.delayed	(from http://cse.csusb.edu/dick/cs375/)
08:52:31	26056/26056	---M--	200	added ('OK')	image/jpeg	etag:%2210237d-65c8-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/uml.coll1.jpg	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.coll1.jpg	(from http://cse.csusb.edu/dick/cs375/)
08:52:31	1845/1845	---M--	200	added ('OK')	image/gif	etag:%221025a6-735-3908ebc3cf800%22	http://www.csci.csusb.edu/dick/cs202/uml.game.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.game.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:32	2374/2374	---M--	200	added ('OK')	image/gif	etag:%2210242e-946-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/uml.association.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.association.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:33	5338/5338	---M--	200	added ('OK')	image/gif	etag:%221024f9-14da-48460334920c0%22	http://www.csci.csusb.edu/dick/cs202/uml.link.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.link.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:33	977/977	---M--	200	added ('OK')	image/gif	etag:%22102375-3d1-38e4512a7b3c0%22	http://www.csci.csusb.edu/dick/cs202/uml1.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml1.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:33	301/301	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202013%2015:48:10%20GMT	http://www.csci.csusb.edu/dick/cs202/uml3.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml3.90.delayed	(from http://cse.csusb.edu/dick/cs375/)
08:52:34	303/303	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202013%2015:48:10%20GMT	http://www.csci.csusb.edu/dick/cs202/clock1.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/clock1.91.delayed	(from http://cse.csusb.edu/dick/cs375/)
08:52:34	303/303	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202013%2015:48:11%20GMT	http://www.csci.csusb.edu/dick/cs202/clock2.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/clock2.92.delayed	(from http://cse.csusb.edu/dick/cs375/)
08:52:34	301/301	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202013%2015:48:11%20GMT	http://www.csci.csusb.edu/dick/cs202/uml4.jpg	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml4.93.delayed	(from http://cse.csusb.edu/dick/cs375/)
08:52:35	3918/3918	---M--	200	added ('OK')	image/gif	etag:%22e3887-f4e-391b94d1f34c0%22	http://www.csci.csusb.edu/dick/cs320/handouts/umlutility.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs320/handouts/umlutility.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:36	1608/1608	---M--	200	added ('OK')	image/gif	etag:%22102419-648-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/uml.collab.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.collab.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:36	2191/2191	---M--	200	added ('OK')	image/gif	etag:%22102674-88f-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/uml.period.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.period.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:36	304/304	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202013%2015:48:13%20GMT	http://www.csci.csusb.edu/dick/cs202/uml.gen.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.gen.97.delayed	(from http://cse.csusb.edu/dick/cs375/)
08:52:36	308/308	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202013%2015:48:13%20GMT	http://www.csci.csusb.edu/dick/cs202/uml.dynamic.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.dynamic.98.delayed	(from http://cse.csusb.edu/dick/cs375/)
08:52:37	731/731	---M--	200	added ('OK')	image/gif	etag:%2210254b-2db-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/usage.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/usage.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:37	300/300	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202013%2015:48:14%20GMT	http://www.csci.csusb.edu/dick/cs202/uml.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.9a.delayed	(from http://cse.csusb.edu/dick/cs375/)
08:52:37	1752/1752	---M--	200	added ('OK')	image/gif	etag:%221028a5-6d8-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/uml.gen2.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.gen2.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:37	608/608	---M--	200	added ('OK')	image/gif	etag:%22102795-260-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/uml.gender.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.gender.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:38	1686/1686	---M--	200	added ('OK')	image/gif	etag:%221026cc-696-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/uml.interface.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.interface.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:38	1086/1086	---M--	200	added ('OK')	image/gif	etag:%221025ee-43e-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/uml.client.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.client.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:38	4182/4182	---M--	200	added ('OK')	image/gif	etag:%221023b9-1056-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/uml.template.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.template.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:38	3632/3632	---M--	200	added ('OK')	image/gif	etag:%221027f2-e30-46917a7e7e740%22	http://www.csci.csusb.edu/dick/cs202/uml.seq.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.seq.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:39	2865/2865	---M--	200	added ('OK')	image/gif	etag:%2210239f-b31-38e4512b6f600%22	http://www.csci.csusb.edu/dick/cs202/uml.states.gif	C:/My%20Web%20Sites/Botting/www.csci.csusb.edu/dick/cs202/uml.states.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:40	2023/2023	---M--	200	added ('OK')	image/gif	etag:%22e2eea-7e7-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD1.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD1.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:40	3485/3485	---M--	200	added ('OK')	image/gif	etag:%22e31ab-d9d-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD2.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD2.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:41	33012/33012	---M--	200	added ('OK')	text/plain	etag:%22e3116-80f4-4d7497f08450a%22	http://cse.csusb.edu/dick/cs375/patterns.txt	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/patterns.txt	(from http://cse.csusb.edu/dick/cs375/)
08:52:41	2513/2513	---M--	200	added ('OK')	image/gif	etag:%22e30eb-9d1-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD3.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD3.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:41	1492/1492	---M--	200	added ('OK')	image/gif	etag:%22e3266-5d4-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD4.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD4.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:41	1805/1805	---M--	200	added ('OK')	image/gif	etag:%22e323c-70d-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD5.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD5.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:41	2495/2495	---M--	200	added ('OK')	image/gif	etag:%22e32eb-9bf-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD6.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD6.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:42	2832/2832	---M--	200	added ('OK')	image/gif	etag:%22e3286-b10-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD7.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD7.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:42	2006/2006	---M--	200	added ('OK')	image/gif	etag:%22e32af-7d6-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD8.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD8.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:42	1774/1774	---M--	200	added ('OK')	image/gif	etag:%22e3163-6ee-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD9.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD9.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:42	2084/2084	---M--	200	added ('OK')	image/gif	etag:%22e321a-824-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD10.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD10.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:43	2098/2098	---M--	200	added ('OK')	image/gif	etag:%22e31c1-832-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD11.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD11.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:43	2052/2052	---M--	200	added ('OK')	image/gif	etag:%22e31f0-804-4b44c4223cfc0%22	http://cse.csusb.edu/dick/cs375/ERD13.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ERD13.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:43	297/297	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202013%2015:48:20%20GMT	http://cse.csusb.edu/dick/cs375/text.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/text.af.delayed	(from http://cse.csusb.edu/dick/cs375/)
08:52:43	7452/7452	---M--	200	added ('OK')	image/gif	etag:%22e3262-1d1c-4811579680880%22	http://cse.csusb.edu/dick/cs375/InformationExpertPattern.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/InformationExpertPattern.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:44	5063/5063	---M--	200	added ('OK')	image/gif	etag:%22e3120-13c7-4b37159cb1380%22	http://cse.csusb.edu/dick/cs375/CreatorPattern.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/CreatorPattern.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:44	4962/4962	---M--	200	added ('OK')	image/gif	etag:%22e2f72-1362-4811579680880%22	http://cse.csusb.edu/dick/cs375/ControllerPattern.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/ControllerPattern.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:44	4669/4669	---M--	200	added ('OK')	image/gif	etag:%22e3171-123d-4811579680880%22	http://cse.csusb.edu/dick/cs375/PolymorphismPattern.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/PolymorphismPattern.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:45	4301/4301	---M--	200	added ('OK')	image/png	etag:%22e329b-10cd-49a3b15f57b40%22	http://cse.csusb.edu/dick/cs375/PureFabrication.png	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/PureFabrication.png	(from http://cse.csusb.edu/dick/cs375/)
08:52:45	3455/3455	---M--	200	added ('OK')	image/gif	etag:%22e3145-d7f-481159fd9f3c0%22	http://cse.csusb.edu/dick/cs375/IndirectionPattern.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/IndirectionPattern.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:45	1614/1614	---M--	200	added ('OK')	text/html	etag:%22e32c4-64e-456067ffe3000%22	http://cse.csusb.edu/dick/cs375/hole.html	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/hole.html	(from http://cse.csusb.edu/dick/cs375/)
08:52:45	1686/1686	---M--	200	added ('OK')	image/gif	etag:%22e3103-696-4743547c4a140%22	http://cse.csusb.edu/dick/cs375/hole.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/hole.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:47	33649/33649	---M--	200	added ('OK')	image/png	etag:%22e2f60-8371-49f57f9842200%22	http://cse.csusb.edu/dick/cs375/Adapter.png	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/Adapter.png	(from http://cse.csusb.edu/dick/cs375/)
08:52:47	1142/1142	---M--	200	added ('OK')	text/plain	etag:%22e322a-476-46918a201c840%22	http://cse.csusb.edu/dick/cs375/TestDecorator.java	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/TestDecorator.java	(from http://cse.csusb.edu/dick/cs375/)
08:52:47	10533/10533	---M--	200	added ('OK')	image/gif	etag:%22e2f92-2925-46918a1d40180%22	http://cse.csusb.edu/dick/cs375/decorator.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/decorator.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:47	14812/14812	---M--	200	added ('OK')	image/jpeg	etag:%22f8066-39dc-dac49cc0%22	http://pw.tech-arts.co.jp/download/design_pattern/images/bridge_s.jpg	C:/My%20Web%20Sites/Botting/pw.tech-arts.co.jp/download/design_pattern/images/bridge_s.jpg	(from http://cse.csusb.edu/dick/cs375/)
08:52:48	12155/12155	---M--	200	added ('OK')	image/gif	etag:%22e2f9b-2f7b-3d49a6c783000%22	http://cse.csusb.edu/dick/cs375/Observer.gif	C:/My%20Web%20Sites/Botting/cse.csusb.edu/dick/cs375/Observer.gif	(from http://cse.csusb.edu/dick/cs375/)
08:52:48	5828/5828	---M--	200	added ('OK')	image/gif	etag:%228011375927cc21:4bea0%22	http://www.dofactory.com/Patterns/Diagrams/interpreter.gif	C:/My%20Web%20Sites/Botting/www.dofactory.com/Patterns/Diagrams/interpreter.gif	(from http://cse.csusb.edu/dick/cs375/)
